object_id,object_system,object_code
IDFM:monomodalStopPlace:47946,netex_monomodal_stopplace,monomodalStopPlace:47946
IDFM:monomodalStopPlace:47946,netex_zder_quay,41108
IDFM:monomodalStopPlace:47946,netex_zder_quay,470895
IDFM:monomodalStopPlace:47946,netex_zder_quay,471277
IDFM:monomodalStopPlace:47946,netex_zder_quay,monomodalStopPlace:47946
IDFM:monomodalStopPlace:47946,source,FR::monomodalStopPlace:47946:FR1
IDFM:monomodalStopPlace:43237,netex_monomodal_stopplace,monomodalStopPlace:43237
IDFM:monomodalStopPlace:43237,netex_zder_quay,412861
IDFM:monomodalStopPlace:43237,netex_zder_quay,473909
IDFM:monomodalStopPlace:43237,netex_zder_quay,473910
IDFM:monomodalStopPlace:43237,netex_zder_quay,473912
IDFM:monomodalStopPlace:43237,netex_zder_quay,479329
IDFM:monomodalStopPlace:43237,netex_zder_quay,monomodalStopPlace:43237
IDFM:monomodalStopPlace:43237,source,FR::monomodalStopPlace:43237:FR1
IDFM:monomodalStopPlace:43102,netex_monomodal_stopplace,monomodalStopPlace:43102
IDFM:monomodalStopPlace:43102,netex_zder_quay,41354
IDFM:monomodalStopPlace:43102,netex_zder_quay,470703
IDFM:monomodalStopPlace:43102,netex_zder_quay,472752
IDFM:monomodalStopPlace:43102,netex_zder_quay,monomodalStopPlace:43102
IDFM:monomodalStopPlace:43102,source,FR::monomodalStopPlace:43102:FR1
IDFM:monomodalStopPlace:47928,netex_monomodal_stopplace,monomodalStopPlace:47928
IDFM:monomodalStopPlace:47928,netex_zder_quay,41061
IDFM:monomodalStopPlace:47928,netex_zder_quay,471406
IDFM:monomodalStopPlace:47928,netex_zder_quay,472092
IDFM:monomodalStopPlace:47928,netex_zder_quay,monomodalStopPlace:47928
IDFM:monomodalStopPlace:47928,source,FR::monomodalStopPlace:47928:FR1
IDFM:monomodalStopPlace:45301,netex_monomodal_stopplace,monomodalStopPlace:45301
IDFM:monomodalStopPlace:45301,netex_zder_quay,41128
IDFM:monomodalStopPlace:45301,netex_zder_quay,471835
IDFM:monomodalStopPlace:45301,netex_zder_quay,471854
IDFM:monomodalStopPlace:45301,netex_zder_quay,472490
IDFM:monomodalStopPlace:45301,netex_zder_quay,472740
IDFM:monomodalStopPlace:45301,netex_zder_quay,472741
IDFM:monomodalStopPlace:45301,netex_zder_quay,472821
IDFM:monomodalStopPlace:45301,netex_zder_quay,484019
IDFM:monomodalStopPlace:45301,netex_zder_quay,monomodalStopPlace:45301
IDFM:monomodalStopPlace:45301,source,FR::monomodalStopPlace:45301:FR1
IDFM:monomodalStopPlace:46897,netex_monomodal_stopplace,monomodalStopPlace:46897
IDFM:monomodalStopPlace:46897,netex_zder_quay,41165
IDFM:monomodalStopPlace:46897,netex_zder_quay,471626
IDFM:monomodalStopPlace:46897,netex_zder_quay,472350
IDFM:monomodalStopPlace:46897,netex_zder_quay,monomodalStopPlace:46897
IDFM:monomodalStopPlace:46897,source,FR::monomodalStopPlace:46897:FR1
IDFM:monomodalStopPlace:47876,netex_monomodal_stopplace,monomodalStopPlace:47876
IDFM:monomodalStopPlace:47876,netex_zder_quay,41099
IDFM:monomodalStopPlace:47876,netex_zder_quay,471895
IDFM:monomodalStopPlace:47876,netex_zder_quay,472420
IDFM:monomodalStopPlace:47876,netex_zder_quay,472622
IDFM:monomodalStopPlace:47876,netex_zder_quay,482921
IDFM:monomodalStopPlace:47876,netex_zder_quay,482922
IDFM:monomodalStopPlace:47876,netex_zder_quay,monomodalStopPlace:47876
IDFM:monomodalStopPlace:47876,source,FR::monomodalStopPlace:47876:FR1
IDFM:monomodalStopPlace:43149,netex_monomodal_stopplace,monomodalStopPlace:43149
IDFM:monomodalStopPlace:43149,netex_zder_quay,41301
IDFM:monomodalStopPlace:43149,netex_zder_quay,470868
IDFM:monomodalStopPlace:43149,netex_zder_quay,471098
IDFM:monomodalStopPlace:43149,netex_zder_quay,480214
IDFM:monomodalStopPlace:43149,netex_zder_quay,monomodalStopPlace:43149
IDFM:monomodalStopPlace:43149,source,FR::monomodalStopPlace:43149:FR1
IDFM:monomodalStopPlace:46568,netex_monomodal_stopplace,monomodalStopPlace:46568
IDFM:monomodalStopPlace:46568,netex_zder_quay,41033
IDFM:monomodalStopPlace:46568,netex_zder_quay,470946
IDFM:monomodalStopPlace:46568,netex_zder_quay,470987
IDFM:monomodalStopPlace:46568,netex_zder_quay,471570
IDFM:monomodalStopPlace:46568,netex_zder_quay,472127
IDFM:monomodalStopPlace:46568,netex_zder_quay,monomodalStopPlace:46568
IDFM:monomodalStopPlace:46568,source,FR::monomodalStopPlace:46568:FR1
IDFM:monomodalStopPlace:47595,netex_monomodal_stopplace,monomodalStopPlace:47595
IDFM:monomodalStopPlace:47595,netex_zder_quay,41093
IDFM:monomodalStopPlace:47595,netex_zder_quay,472075
IDFM:monomodalStopPlace:47595,netex_zder_quay,472892
IDFM:monomodalStopPlace:47595,netex_zder_quay,monomodalStopPlace:47595
IDFM:monomodalStopPlace:47595,source,FR::monomodalStopPlace:47595:FR1
IDFM:monomodalStopPlace:44493,netex_monomodal_stopplace,monomodalStopPlace:44493
IDFM:monomodalStopPlace:44493,netex_zder_quay,412843
IDFM:monomodalStopPlace:44493,netex_zder_quay,473981
IDFM:monomodalStopPlace:44493,netex_zder_quay,473986
IDFM:monomodalStopPlace:44493,netex_zder_quay,monomodalStopPlace:44493
IDFM:monomodalStopPlace:44493,source,FR::monomodalStopPlace:44493:FR1
IDFM:monomodalStopPlace:411452,netex_monomodal_stopplace,monomodalStopPlace:411452
IDFM:monomodalStopPlace:411452,netex_zder_quay,411451
IDFM:monomodalStopPlace:411452,netex_zder_quay,471044
IDFM:monomodalStopPlace:411452,netex_zder_quay,471048
IDFM:monomodalStopPlace:411452,netex_zder_quay,471655
IDFM:monomodalStopPlace:411452,netex_zder_quay,472247
IDFM:monomodalStopPlace:411452,netex_zder_quay,472658
IDFM:monomodalStopPlace:411452,netex_zder_quay,monomodalStopPlace:411452
IDFM:monomodalStopPlace:411452,source,FR::monomodalStopPlace:411452:FR1
IDFM:monomodalStopPlace:43219,netex_monomodal_stopplace,monomodalStopPlace:43219
IDFM:monomodalStopPlace:43219,netex_zder_quay,41207
IDFM:monomodalStopPlace:43219,netex_zder_quay,470737
IDFM:monomodalStopPlace:43219,netex_zder_quay,470766
IDFM:monomodalStopPlace:43219,netex_zder_quay,471389
IDFM:monomodalStopPlace:43219,netex_zder_quay,471738
IDFM:monomodalStopPlace:43219,netex_zder_quay,471928
IDFM:monomodalStopPlace:43219,netex_zder_quay,472104
IDFM:monomodalStopPlace:43219,netex_zder_quay,472407
IDFM:monomodalStopPlace:43219,netex_zder_quay,472737
IDFM:monomodalStopPlace:43219,netex_zder_quay,monomodalStopPlace:43219
IDFM:monomodalStopPlace:43219,source,FR::monomodalStopPlace:43219:FR1
IDFM:monomodalStopPlace:46902,netex_monomodal_stopplace,monomodalStopPlace:46902
IDFM:monomodalStopPlace:46902,netex_zder_quay,41164
IDFM:monomodalStopPlace:46902,netex_zder_quay,470612
IDFM:monomodalStopPlace:46902,netex_zder_quay,471382
IDFM:monomodalStopPlace:46902,netex_zder_quay,monomodalStopPlace:46902
IDFM:monomodalStopPlace:46902,source,FR::monomodalStopPlace:46902:FR1
IDFM:monomodalStopPlace:411440,netex_monomodal_stopplace,monomodalStopPlace:411440
IDFM:monomodalStopPlace:411440,netex_zder_quay,411439
IDFM:monomodalStopPlace:411440,netex_zder_quay,471424
IDFM:monomodalStopPlace:411440,netex_zder_quay,471640
IDFM:monomodalStopPlace:411440,netex_zder_quay,471905
IDFM:monomodalStopPlace:411440,netex_zder_quay,472051
IDFM:monomodalStopPlace:411440,netex_zder_quay,472060
IDFM:monomodalStopPlace:411440,netex_zder_quay,472766
IDFM:monomodalStopPlace:411440,netex_zder_quay,473009
IDFM:monomodalStopPlace:411440,netex_zder_quay,monomodalStopPlace:411440
IDFM:monomodalStopPlace:411440,source,FR::monomodalStopPlace:411440:FR1
IDFM:monomodalStopPlace:47964,netex_monomodal_stopplace,monomodalStopPlace:47964
IDFM:monomodalStopPlace:47964,netex_zder_quay,41198
IDFM:monomodalStopPlace:47964,netex_zder_quay,470650
IDFM:monomodalStopPlace:47964,netex_zder_quay,470930
IDFM:monomodalStopPlace:47964,netex_zder_quay,471622
IDFM:monomodalStopPlace:47964,netex_zder_quay,472710
IDFM:monomodalStopPlace:47964,netex_zder_quay,monomodalStopPlace:47964
IDFM:monomodalStopPlace:47964,source,FR::monomodalStopPlace:47964:FR1
IDFM:monomodalStopPlace:42851,netex_monomodal_stopplace,monomodalStopPlace:42851
IDFM:monomodalStopPlace:42851,netex_zder_quay,472229
IDFM:monomodalStopPlace:42851,netex_zder_quay,472913
IDFM:monomodalStopPlace:42851,netex_zder_quay,5852
IDFM:monomodalStopPlace:42851,netex_zder_quay,monomodalStopPlace:42851
IDFM:monomodalStopPlace:42851,source,FR::monomodalStopPlace:42851:FR1
IDFM:monomodalStopPlace:47894,netex_monomodal_stopplace,monomodalStopPlace:47894
IDFM:monomodalStopPlace:47894,netex_zder_quay,41069
IDFM:monomodalStopPlace:47894,netex_zder_quay,472617
IDFM:monomodalStopPlace:47894,netex_zder_quay,monomodalStopPlace:47894
IDFM:monomodalStopPlace:47894,source,FR::monomodalStopPlace:47894:FR1
IDFM:monomodalStopPlace:47665,netex_monomodal_stopplace,monomodalStopPlace:47665
IDFM:monomodalStopPlace:47665,netex_zder_quay,41370
IDFM:monomodalStopPlace:47665,netex_zder_quay,470678
IDFM:monomodalStopPlace:47665,netex_zder_quay,471687
IDFM:monomodalStopPlace:47665,netex_zder_quay,472545
IDFM:monomodalStopPlace:47665,netex_zder_quay,472583
IDFM:monomodalStopPlace:47665,netex_zder_quay,monomodalStopPlace:47665
IDFM:monomodalStopPlace:47665,source,FR::monomodalStopPlace:47665:FR1
IDFM:monomodalStopPlace:58793,netex_monomodal_stopplace,monomodalStopPlace:58793
IDFM:monomodalStopPlace:58793,netex_zder_quay,40962
IDFM:monomodalStopPlace:58793,netex_zder_quay,471271
IDFM:monomodalStopPlace:58793,netex_zder_quay,472174
IDFM:monomodalStopPlace:58793,netex_zder_quay,monomodalStopPlace:58793
IDFM:monomodalStopPlace:58793,source,FR::monomodalStopPlace:58793:FR1
IDFM:monomodalStopPlace:43044,netex_monomodal_stopplace,monomodalStopPlace:43044
IDFM:monomodalStopPlace:43044,netex_zder_quay,41015
IDFM:monomodalStopPlace:43044,netex_zder_quay,470639
IDFM:monomodalStopPlace:43044,netex_zder_quay,470927
IDFM:monomodalStopPlace:43044,netex_zder_quay,471596
IDFM:monomodalStopPlace:43044,netex_zder_quay,471685
IDFM:monomodalStopPlace:43044,netex_zder_quay,monomodalStopPlace:43044
IDFM:monomodalStopPlace:43044,source,FR::monomodalStopPlace:43044:FR1
IDFM:monomodalStopPlace:47888,netex_monomodal_stopplace,monomodalStopPlace:47888
IDFM:monomodalStopPlace:47888,netex_zder_quay,412851
IDFM:monomodalStopPlace:47888,netex_zder_quay,473945
IDFM:monomodalStopPlace:47888,netex_zder_quay,473946
IDFM:monomodalStopPlace:47888,netex_zder_quay,monomodalStopPlace:47888
IDFM:monomodalStopPlace:47888,source,FR::monomodalStopPlace:47888:FR1
IDFM:monomodalStopPlace:47530,netex_monomodal_stopplace,monomodalStopPlace:47530
IDFM:monomodalStopPlace:47530,netex_zder_quay,41125
IDFM:monomodalStopPlace:47530,netex_zder_quay,470762
IDFM:monomodalStopPlace:47530,netex_zder_quay,472584
IDFM:monomodalStopPlace:47530,netex_zder_quay,monomodalStopPlace:47530
IDFM:monomodalStopPlace:47530,source,FR::monomodalStopPlace:47530:FR1
IDFM:monomodalStopPlace:46222,netex_monomodal_stopplace,monomodalStopPlace:46222
IDFM:monomodalStopPlace:46222,netex_zder_quay,411412
IDFM:monomodalStopPlace:46222,netex_zder_quay,470873
IDFM:monomodalStopPlace:46222,netex_zder_quay,472517
IDFM:monomodalStopPlace:46222,netex_zder_quay,472643
IDFM:monomodalStopPlace:46222,netex_zder_quay,472700
IDFM:monomodalStopPlace:46222,netex_zder_quay,monomodalStopPlace:46222
IDFM:monomodalStopPlace:46222,source,FR::monomodalStopPlace:46222:FR1
IDFM:monomodalStopPlace:43097,netex_monomodal_stopplace,monomodalStopPlace:43097
IDFM:monomodalStopPlace:43097,netex_zder_quay,412842
IDFM:monomodalStopPlace:43097,netex_zder_quay,473969
IDFM:monomodalStopPlace:43097,netex_zder_quay,473970
IDFM:monomodalStopPlace:43097,netex_zder_quay,473971
IDFM:monomodalStopPlace:43097,netex_zder_quay,473972
IDFM:monomodalStopPlace:43097,netex_zder_quay,monomodalStopPlace:43097
IDFM:monomodalStopPlace:43097,source,FR::monomodalStopPlace:43097:FR1
IDFM:monomodalStopPlace:43220,netex_monomodal_stopplace,monomodalStopPlace:43220
IDFM:monomodalStopPlace:43220,netex_zder_quay,41217
IDFM:monomodalStopPlace:43220,netex_zder_quay,470707
IDFM:monomodalStopPlace:43220,netex_zder_quay,470893
IDFM:monomodalStopPlace:43220,netex_zder_quay,471963
IDFM:monomodalStopPlace:43220,netex_zder_quay,472314
IDFM:monomodalStopPlace:43220,netex_zder_quay,monomodalStopPlace:43220
IDFM:monomodalStopPlace:43220,source,FR::monomodalStopPlace:43220:FR1
IDFM:monomodalStopPlace:43207,netex_monomodal_stopplace,monomodalStopPlace:43207
IDFM:monomodalStopPlace:43207,netex_zder_quay,40944
IDFM:monomodalStopPlace:43207,netex_zder_quay,474005
IDFM:monomodalStopPlace:43207,netex_zder_quay,474006
IDFM:monomodalStopPlace:43207,netex_zder_quay,474008
IDFM:monomodalStopPlace:43207,netex_zder_quay,monomodalStopPlace:43207
IDFM:monomodalStopPlace:43207,source,FR::monomodalStopPlace:43207:FR1
IDFM:monomodalStopPlace:47934,netex_monomodal_stopplace,monomodalStopPlace:47934
IDFM:monomodalStopPlace:47934,netex_zder_quay,41248
IDFM:monomodalStopPlace:47934,netex_zder_quay,471990
IDFM:monomodalStopPlace:47934,netex_zder_quay,472721
IDFM:monomodalStopPlace:47934,netex_zder_quay,monomodalStopPlace:47934
IDFM:monomodalStopPlace:47934,source,FR::monomodalStopPlace:47934:FR1
IDFM:monomodalStopPlace:47958,netex_monomodal_stopplace,monomodalStopPlace:47958
IDFM:monomodalStopPlace:47958,netex_zder_quay,41101
IDFM:monomodalStopPlace:47958,netex_zder_quay,470986
IDFM:monomodalStopPlace:47958,netex_zder_quay,472877
IDFM:monomodalStopPlace:47958,netex_zder_quay,482927
IDFM:monomodalStopPlace:47958,netex_zder_quay,482928
IDFM:monomodalStopPlace:47958,netex_zder_quay,monomodalStopPlace:47958
IDFM:monomodalStopPlace:47958,source,FR::monomodalStopPlace:47958:FR1
IDFM:monomodalStopPlace:43080,netex_monomodal_stopplace,monomodalStopPlace:43080
IDFM:monomodalStopPlace:43080,netex_zder_quay,41298
IDFM:monomodalStopPlace:43080,netex_zder_quay,470824
IDFM:monomodalStopPlace:43080,netex_zder_quay,471541
IDFM:monomodalStopPlace:43080,netex_zder_quay,471897
IDFM:monomodalStopPlace:43080,netex_zder_quay,472064
IDFM:monomodalStopPlace:43080,netex_zder_quay,472823
IDFM:monomodalStopPlace:43080,netex_zder_quay,monomodalStopPlace:43080
IDFM:monomodalStopPlace:43080,source,FR::monomodalStopPlace:43080:FR1
IDFM:monomodalStopPlace:43137,netex_monomodal_stopplace,monomodalStopPlace:43137
IDFM:monomodalStopPlace:43137,netex_zder_quay,41151
IDFM:monomodalStopPlace:43137,netex_zder_quay,471760
IDFM:monomodalStopPlace:43137,netex_zder_quay,472000
IDFM:monomodalStopPlace:43137,netex_zder_quay,monomodalStopPlace:43137
IDFM:monomodalStopPlace:43137,source,FR::monomodalStopPlace:43137:FR1
IDFM:monomodalStopPlace:47184,netex_monomodal_stopplace,monomodalStopPlace:47184
IDFM:monomodalStopPlace:47184,netex_zder_quay,41036
IDFM:monomodalStopPlace:47184,netex_zder_quay,471839
IDFM:monomodalStopPlace:47184,netex_zder_quay,472706
IDFM:monomodalStopPlace:47184,netex_zder_quay,monomodalStopPlace:47184
IDFM:monomodalStopPlace:47184,source,FR::monomodalStopPlace:47184:FR1
IDFM:monomodalStopPlace:58757,netex_monomodal_stopplace,monomodalStopPlace:58757
IDFM:monomodalStopPlace:58757,netex_zder_quay,41210
IDFM:monomodalStopPlace:58757,netex_zder_quay,471988
IDFM:monomodalStopPlace:58757,netex_zder_quay,472748
IDFM:monomodalStopPlace:58757,netex_zder_quay,482912
IDFM:monomodalStopPlace:58757,netex_zder_quay,monomodalStopPlace:58757
IDFM:monomodalStopPlace:58757,source,FR::monomodalStopPlace:58757:FR1
IDFM:monomodalStopPlace:47517,netex_monomodal_stopplace,monomodalStopPlace:47517
IDFM:monomodalStopPlace:47517,netex_zder_quay,41106
IDFM:monomodalStopPlace:47517,netex_zder_quay,472645
IDFM:monomodalStopPlace:47517,netex_zder_quay,472842
IDFM:monomodalStopPlace:47517,netex_zder_quay,monomodalStopPlace:47517
IDFM:monomodalStopPlace:47517,source,FR::monomodalStopPlace:47517:FR1
IDFM:monomodalStopPlace:43167,netex_monomodal_stopplace,monomodalStopPlace:43167
IDFM:monomodalStopPlace:43167,netex_zder_quay,41191
IDFM:monomodalStopPlace:43167,netex_zder_quay,471396
IDFM:monomodalStopPlace:43167,netex_zder_quay,472155
IDFM:monomodalStopPlace:43167,netex_zder_quay,monomodalStopPlace:43167
IDFM:monomodalStopPlace:43167,source,FR::monomodalStopPlace:43167:FR1
IDFM:monomodalStopPlace:43120,netex_monomodal_stopplace,monomodalStopPlace:43120
IDFM:monomodalStopPlace:43120,netex_zder_quay,41103
IDFM:monomodalStopPlace:43120,netex_zder_quay,471486
IDFM:monomodalStopPlace:43120,netex_zder_quay,472659
IDFM:monomodalStopPlace:43120,netex_zder_quay,monomodalStopPlace:43120
IDFM:monomodalStopPlace:43120,source,FR::monomodalStopPlace:43120:FR1
IDFM:monomodalStopPlace:46850,netex_monomodal_stopplace,monomodalStopPlace:46850
IDFM:monomodalStopPlace:46850,netex_zder_quay,41254
IDFM:monomodalStopPlace:46850,netex_zder_quay,471222
IDFM:monomodalStopPlace:46850,netex_zder_quay,472848
IDFM:monomodalStopPlace:46850,netex_zder_quay,monomodalStopPlace:46850
IDFM:monomodalStopPlace:46850,source,FR::monomodalStopPlace:46850:FR1
IDFM:monomodalStopPlace:43150,netex_monomodal_stopplace,monomodalStopPlace:43150
IDFM:monomodalStopPlace:43150,netex_zder_quay,41129
IDFM:monomodalStopPlace:43150,netex_zder_quay,471301
IDFM:monomodalStopPlace:43150,netex_zder_quay,473006
IDFM:monomodalStopPlace:43150,netex_zder_quay,monomodalStopPlace:43150
IDFM:monomodalStopPlace:43150,source,FR::monomodalStopPlace:43150:FR1
IDFM:monomodalStopPlace:47125,netex_monomodal_stopplace,monomodalStopPlace:47125
IDFM:monomodalStopPlace:47125,netex_zder_quay,41389
IDFM:monomodalStopPlace:47125,netex_zder_quay,471189
IDFM:monomodalStopPlace:47125,netex_zder_quay,472167
IDFM:monomodalStopPlace:47125,netex_zder_quay,monomodalStopPlace:47125
IDFM:monomodalStopPlace:47125,source,FR::monomodalStopPlace:47125:FR1
IDFM:monomodalStopPlace:46387,netex_monomodal_stopplace,monomodalStopPlace:46387
IDFM:monomodalStopPlace:46387,netex_zder_quay,41311
IDFM:monomodalStopPlace:46387,netex_zder_quay,471630
IDFM:monomodalStopPlace:46387,netex_zder_quay,472782
IDFM:monomodalStopPlace:46387,netex_zder_quay,480209
IDFM:monomodalStopPlace:46387,netex_zder_quay,monomodalStopPlace:46387
IDFM:monomodalStopPlace:46387,source,FR::monomodalStopPlace:46387:FR1
IDFM:monomodalStopPlace:47589,netex_monomodal_stopplace,monomodalStopPlace:47589
IDFM:monomodalStopPlace:47589,netex_zder_quay,41110
IDFM:monomodalStopPlace:47589,netex_zder_quay,470809
IDFM:monomodalStopPlace:47589,netex_zder_quay,471307
IDFM:monomodalStopPlace:47589,netex_zder_quay,monomodalStopPlace:47589
IDFM:monomodalStopPlace:47589,source,FR::monomodalStopPlace:47589:FR1
IDFM:monomodalStopPlace:45771,netex_monomodal_stopplace,monomodalStopPlace:45771
IDFM:monomodalStopPlace:45771,netex_zder_quay,41366
IDFM:monomodalStopPlace:45771,netex_zder_quay,471214
IDFM:monomodalStopPlace:45771,netex_zder_quay,471773
IDFM:monomodalStopPlace:45771,netex_zder_quay,472227
IDFM:monomodalStopPlace:45771,netex_zder_quay,472722
IDFM:monomodalStopPlace:45771,netex_zder_quay,472963
IDFM:monomodalStopPlace:45771,netex_zder_quay,monomodalStopPlace:45771
IDFM:monomodalStopPlace:45771,source,FR::monomodalStopPlace:45771:FR1
IDFM:monomodalStopPlace:45759,netex_monomodal_stopplace,monomodalStopPlace:45759
IDFM:monomodalStopPlace:45759,netex_zder_quay,41355
IDFM:monomodalStopPlace:45759,netex_zder_quay,471584
IDFM:monomodalStopPlace:45759,netex_zder_quay,471657
IDFM:monomodalStopPlace:45759,netex_zder_quay,monomodalStopPlace:45759
IDFM:monomodalStopPlace:45759,source,FR::monomodalStopPlace:45759:FR1
IDFM:monomodalStopPlace:44199,netex_monomodal_stopplace,monomodalStopPlace:44199
IDFM:monomodalStopPlace:44199,netex_zder_quay,412826
IDFM:monomodalStopPlace:44199,netex_zder_quay,474038
IDFM:monomodalStopPlace:44199,netex_zder_quay,474046
IDFM:monomodalStopPlace:44199,netex_zder_quay,monomodalStopPlace:44199
IDFM:monomodalStopPlace:44199,source,FR::monomodalStopPlace:44199:FR1
IDFM:monomodalStopPlace:45705,netex_monomodal_stopplace,monomodalStopPlace:45705
IDFM:monomodalStopPlace:45705,netex_zder_quay,41334
IDFM:monomodalStopPlace:45705,netex_zder_quay,471732
IDFM:monomodalStopPlace:45705,netex_zder_quay,471775
IDFM:monomodalStopPlace:45705,netex_zder_quay,471946
IDFM:monomodalStopPlace:45705,netex_zder_quay,472024
IDFM:monomodalStopPlace:45705,netex_zder_quay,monomodalStopPlace:45705
IDFM:monomodalStopPlace:45705,source,FR::monomodalStopPlace:45705:FR1
IDFM:monomodalStopPlace:43202,netex_monomodal_stopplace,monomodalStopPlace:43202
IDFM:monomodalStopPlace:43202,netex_zder_quay,41305
IDFM:monomodalStopPlace:43202,netex_zder_quay,470965
IDFM:monomodalStopPlace:43202,netex_zder_quay,472833
IDFM:monomodalStopPlace:43202,netex_zder_quay,480226
IDFM:monomodalStopPlace:43202,netex_zder_quay,monomodalStopPlace:43202
IDFM:monomodalStopPlace:43202,source,FR::monomodalStopPlace:43202:FR1
IDFM:monomodalStopPlace:411428,netex_monomodal_stopplace,monomodalStopPlace:411428
IDFM:monomodalStopPlace:411428,netex_zder_quay,411427
IDFM:monomodalStopPlace:411428,netex_zder_quay,471772
IDFM:monomodalStopPlace:411428,netex_zder_quay,471807
IDFM:monomodalStopPlace:411428,netex_zder_quay,472930
IDFM:monomodalStopPlace:411428,netex_zder_quay,monomodalStopPlace:411428
IDFM:monomodalStopPlace:411428,source,FR::monomodalStopPlace:411428:FR1
IDFM:monomodalStopPlace:43114,netex_monomodal_stopplace,monomodalStopPlace:43114
IDFM:monomodalStopPlace:43114,netex_zder_quay,411350
IDFM:monomodalStopPlace:43114,netex_zder_quay,471418
IDFM:monomodalStopPlace:43114,netex_zder_quay,471534
IDFM:monomodalStopPlace:43114,netex_zder_quay,471751
IDFM:monomodalStopPlace:43114,netex_zder_quay,472478
IDFM:monomodalStopPlace:43114,netex_zder_quay,monomodalStopPlace:43114
IDFM:monomodalStopPlace:43114,source,FR::monomodalStopPlace:43114:FR1
IDFM:monomodalStopPlace:45102,netex_monomodal_stopplace,monomodalStopPlace:45102
IDFM:monomodalStopPlace:45102,netex_zder_quay,412815
IDFM:monomodalStopPlace:45102,netex_zder_quay,471322
IDFM:monomodalStopPlace:45102,netex_zder_quay,471719
IDFM:monomodalStopPlace:45102,netex_zder_quay,471817
IDFM:monomodalStopPlace:45102,netex_zder_quay,472634
IDFM:monomodalStopPlace:45102,netex_zder_quay,472764
IDFM:monomodalStopPlace:45102,netex_zder_quay,472996
IDFM:monomodalStopPlace:45102,netex_zder_quay,473921
IDFM:monomodalStopPlace:45102,netex_zder_quay,473989
IDFM:monomodalStopPlace:45102,netex_zder_quay,473990
IDFM:monomodalStopPlace:45102,netex_zder_quay,473993
IDFM:monomodalStopPlace:45102,netex_zder_quay,monomodalStopPlace:45102
IDFM:monomodalStopPlace:45102,source,FR::monomodalStopPlace:45102:FR1
IDFM:monomodalStopPlace:47922,netex_monomodal_stopplace,monomodalStopPlace:47922
IDFM:monomodalStopPlace:47922,netex_zder_quay,41142
IDFM:monomodalStopPlace:47922,netex_zder_quay,470764
IDFM:monomodalStopPlace:47922,netex_zder_quay,471090
IDFM:monomodalStopPlace:47922,netex_zder_quay,monomodalStopPlace:47922
IDFM:monomodalStopPlace:47922,source,FR::monomodalStopPlace:47922:FR1
IDFM:monomodalStopPlace:45877,netex_monomodal_stopplace,monomodalStopPlace:45877
IDFM:monomodalStopPlace:45877,netex_zder_quay,412838
IDFM:monomodalStopPlace:45877,netex_zder_quay,473956
IDFM:monomodalStopPlace:45877,netex_zder_quay,473957
IDFM:monomodalStopPlace:45877,netex_zder_quay,monomodalStopPlace:45877
IDFM:monomodalStopPlace:45877,source,FR::monomodalStopPlace:45877:FR1
IDFM:monomodalStopPlace:59038,netex_monomodal_stopplace,monomodalStopPlace:59038
IDFM:monomodalStopPlace:59038,netex_zder_quay,41287
IDFM:monomodalStopPlace:59038,netex_zder_quay,471217
IDFM:monomodalStopPlace:59038,netex_zder_quay,471970
IDFM:monomodalStopPlace:59038,netex_zder_quay,monomodalStopPlace:59038
IDFM:monomodalStopPlace:59038,source,FR::monomodalStopPlace:59038:FR1
IDFM:monomodalStopPlace:43108,netex_monomodal_stopplace,monomodalStopPlace:43108
IDFM:monomodalStopPlace:43108,netex_zder_quay,41220
IDFM:monomodalStopPlace:43108,netex_zder_quay,471679
IDFM:monomodalStopPlace:43108,netex_zder_quay,472152
IDFM:monomodalStopPlace:43108,netex_zder_quay,472291
IDFM:monomodalStopPlace:43108,netex_zder_quay,472372
IDFM:monomodalStopPlace:43108,netex_zder_quay,monomodalStopPlace:43108
IDFM:monomodalStopPlace:43108,source,FR::monomodalStopPlace:43108:FR1
IDFM:monomodalStopPlace:473890,netex_monomodal_stopplace,monomodalStopPlace:473890
IDFM:monomodalStopPlace:473890,netex_zder_quay,412819
IDFM:monomodalStopPlace:473890,netex_zder_quay,473994
IDFM:monomodalStopPlace:473890,netex_zder_quay,473997
IDFM:monomodalStopPlace:473890,netex_zder_quay,480170
IDFM:monomodalStopPlace:473890,netex_zder_quay,monomodalStopPlace:473890
IDFM:monomodalStopPlace:473890,source,FR::monomodalStopPlace:473890:FR1
IDFM:monomodalStopPlace:43132,netex_monomodal_stopplace,monomodalStopPlace:43132
IDFM:monomodalStopPlace:43132,netex_zder_quay,41345
IDFM:monomodalStopPlace:43132,netex_zder_quay,471145
IDFM:monomodalStopPlace:43132,netex_zder_quay,471218
IDFM:monomodalStopPlace:43132,netex_zder_quay,monomodalStopPlace:43132
IDFM:monomodalStopPlace:43132,source,FR::monomodalStopPlace:43132:FR1
IDFM:monomodalStopPlace:47940,netex_monomodal_stopplace,monomodalStopPlace:47940
IDFM:monomodalStopPlace:47940,netex_zder_quay,41193
IDFM:monomodalStopPlace:47940,netex_zder_quay,471007
IDFM:monomodalStopPlace:47940,netex_zder_quay,471106
IDFM:monomodalStopPlace:47940,netex_zder_quay,474055
IDFM:monomodalStopPlace:47940,netex_zder_quay,monomodalStopPlace:47940
