from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:470701,IDFM:monomodalStopPlace:47899,2,261
IDFM:40055,IDFM:41515,2,88
IDFM:monomodalStopPlace:47528,IDFM:419669,2,230
IDFM:471470,IDFM:monomodalStopPlace:43183,2,390
IDFM:monomodalStopPlace:43202,IDFM:3403,2,198
IDFM:monomodalStopPlace:46990,IDFM:12349,2,386
IDFM:22839,IDFM:36281,2,193
IDFM:481075,IDFM:480936,2,27
IDFM:472884,IDFM:41403,2,138
IDFM:3719,IDFM:471172,2,167
IDFM:20033,IDFM:monomodalStopPlace:43074,2,358
IDFM:5320,IDFM:monomodalStopPlace:43090,2,191
IDFM:monomodalStopPlace:47491,IDFM:483858,2,187
IDFM:472388,IDFM:monomodalStopPlace:47955,2,235
IDFM:monomodalStopPlace:43071,IDFM:18841,2,187
IDFM:4150,IDFM:471190,2,126
IDFM:8708,IDFM:monomodalStopPlace:47897,2,239
IDFM:20569,IDFM:20837,2,375
IDFM:462938,IDFM:478655,2,60
IDFM:471334,IDFM:470705,2,60
IDFM:471115,IDFM:483833,2,171
IDFM:472572,IDFM:472714,2,98
IDFM:481066,IDFM:12349,2,292
IDFM:481072,IDFM:monomodalStopPlace:473543,2,102
IDFM:471710,IDFM:monomodalStopPlace:43121,2,194
IDFM:monomodalStopPlace:473317,IDFM:480938,2,60
IDFM:416571,IDFM:monomodalStopPlace:47940,2,205
IDFM:monomodalStopPlace:46035,IDFM:472901,2,220
IDFM:monomodalStopPlace:43071,IDFM:472363,2,242
IDFM:472341,IDFM:4003,2,96
IDFM:18874,IDFM:19417,2,155
IDFM:41268,IDFM:20567,2,376
IDFM:monomodalStopPlace:45850,IDFM:472975,2,352
IDFM:482345,IDFM:monomodalStopPlace:47909,2,240
IDFM:monomodalStopPlace:43204,IDFM:486175,2,369
IDFM:40055,IDFM:monomodalStopPlace:45301,2,427
IDFM:472503,IDFM:471878,2,12
IDFM:471531,IDFM:471081,2,60
IDFM:483694,IDFM:472363,2,141
IDFM:411268,IDFM:monomodalStopPlace:45784,2,204
IDFM:monomodalStopPlace:47927,IDFM:472777,2,273
IDFM:monomodalStopPlace:58566,IDFM:28984,2,433
IDFM:472397,IDFM:monomodalStopPlace:47582,2,327
IDFM:471296,IDFM:486682,2,478
IDFM:470766,IDFM:479497,2,116
IDFM:472857,IDFM:472719,2,150
IDFM:5724,IDFM:monomodalStopPlace:47884,2,225
IDFM:411313,IDFM:monomodalStopPlace:47906,2,199
IDFM:2759,IDFM:472064,2,82
IDFM:480930,IDFM:481071,2,17
IDFM:411266,IDFM:472572,2,88
IDFM:monomodalStopPlace:43044,IDFM:483870,2,224
IDFM:monomodalStopPlace:46307,IDFM:423887,2,378
IDFM:470926,IDFM:3719,2,60
IDFM:471101,IDFM:477079,2,258
IDFM:monomodalStopPlace:47770,IDFM:34224,2,266
IDFM:9769,IDFM:monomodalStopPlace:47914,2,213
IDFM:483691,IDFM:monomodalStopPlace:43127,2,186
IDFM:19565,IDFM:470644,2,60
IDFM:471340,IDFM:monomodalStopPlace:47171,2,189
IDFM:470914,IDFM:monomodalStopPlace:47876,2,204
IDFM:411307,IDFM:monomodalStopPlace:43223,2,239
IDFM:471897,IDFM:472064,2,31
IDFM:40710,IDFM:41405,2,77
IDFM:471757,IDFM:471780,2,66
IDFM:monomodalStopPlace:47953,IDFM:471353,2,226
IDFM:monomodalStopPlace:43154,IDFM:411300,2,229
IDFM:30891,IDFM:30890,2,60
IDFM:471819,IDFM:monomodalStopPlace:47963,2,263
IDFM:monomodalStopPlace:473506,IDFM:470929,2,198
IDFM:22839,IDFM:monomodalStopPlace:473216,2,159
IDFM:481074,IDFM:480934,2,6
IDFM:monomodalStopPlace:43176,IDFM:28278,2,328
IDFM:monomodalStopPlace:470519,IDFM:472786,2,372
IDFM:472043,IDFM:471008,2,77
IDFM:36281,IDFM:40031,2,176
IDFM:471334,IDFM:monomodalStopPlace:43241,2,376
IDFM:472483,IDFM:monomodalStopPlace:427870,2,179
IDFM:monomodalStopPlace:470519,IDFM:472520,2,401
IDFM:486174,IDFM:monomodalStopPlace:43204,2,289
IDFM:471952,IDFM:monomodalStopPlace:42356,2,202
IDFM:472979,IDFM:471220,2,19
IDFM:483694,IDFM:18961,2,167
IDFM:472901,IDFM:monomodalStopPlace:46035,2,220
IDFM:monomodalStopPlace:45761,IDFM:477446,2,207
IDFM:480038,IDFM:471462,2,116
IDFM:monomodalStopPlace:43091,IDFM:11554,2,183
IDFM:6264,IDFM:monomodalStopPlace:47199,2,252
IDFM:monomodalStopPlace:43078,IDFM:14391,2,205
IDFM:22839,IDFM:471296,2,144
IDFM:8633,IDFM:monomodalStopPlace:47879,2,251
IDFM:478657,IDFM:480827,2,60
IDFM:monomodalStopPlace:47946,IDFM:472253,2,192
IDFM:480822,IDFM:478651,2,234
IDFM:monomodalStopPlace:58718,IDFM:28984,2,246
IDFM:472326,IDFM:monomodalStopPlace:43113,2,207
IDFM:monomodalStopPlace:411381,IDFM:472250,2,525
IDFM:monomodalStopPlace:48489,IDFM:472087,2,201
IDFM:482345,IDFM:419404,2,258
IDFM:monomodalStopPlace:43183,IDFM:413461,2,360
IDFM:424146,IDFM:monomodalStopPlace:47932,2,190
IDFM:477125,IDFM:471795,2,194
IDFM:470742,IDFM:483694,2,60
IDFM:18841,IDFM:19417,2,60
IDFM:monomodalStopPlace:47962,IDFM:4959,2,222
IDFM:472678,IDFM:471949,2,10
IDFM:monomodalStopPlace:47953,IDFM:472231,2,52
IDFM:5115,IDFM:monomodalStopPlace:43116,2,198
IDFM:472986,IDFM:monomodalStopPlace:43077,2,233
IDFM:479491,IDFM:monomodalStopPlace:43096,2,99
IDFM:37363,IDFM:22798,2,60
IDFM:monomodalStopPlace:43221,IDFM:472522,2,272
IDFM:18844,IDFM:19052,2,60
IDFM:480819,IDFM:480821,2,60
IDFM:478663,IDFM:479771,2,115
IDFM:34479,IDFM:34672,2,60
IDFM:472737,IDFM:471101,2,281
IDFM:14402,IDFM:monomodalStopPlace:46477,2,316
IDFM:472370,IDFM:480038,2,117
IDFM:471819,IDFM:470755,2,60
IDFM:39917,IDFM:472786,2,60
IDFM:monomodalStopPlace:47588,IDFM:472830,2,195
IDFM:monomodalStopPlace:47877,IDFM:470765,2,191
IDFM:38139,IDFM:471507,2,145
IDFM:471606,IDFM:471439,2,166
IDFM:472194,IDFM:monomodalStopPlace:43231,2,327
IDFM:472657,IDFM:471439,2,62
IDFM:13176,IDFM:2628,2,60
IDFM:monomodalStopPlace:45739,IDFM:471564,2,370
IDFM:28296,IDFM:monomodalStopPlace:43140,2,265
IDFM:monomodalStopPlace:43235,IDFM:473002,2,184
IDFM:monomodalStopPlace:43205,IDFM:25498,2,203
IDFM:34645,IDFM:34644,2,61
IDFM:monomodalStopPlace:47205,IDFM:9331,2,239
IDFM:470715,IDFM:monomodalStopPlace:47484,2,204
IDFM:monomodalStopPlace:43105,IDFM:5251,2,191
IDFM:20556,IDFM:20596,2,318
IDFM:5477,IDFM:monomodalStopPlace:47585,2,198
IDFM:471005,IDFM:472228,2,60
IDFM:470766,IDFM:477079,2,122
IDFM:16209,IDFM:monomodalStopPlace:462901,2,243
IDFM:monomodalStopPlace:43083,IDFM:21830,2,204
IDFM:5601,IDFM:monomodalStopPlace:44559,2,559
IDFM:483852,IDFM:monomodalStopPlace:58288,2,351
IDFM:471308,IDFM:472742,2,5
IDFM:471182,IDFM:monomodalStopPlace:411384,2,248
IDFM:471081,IDFM:472618,2,86
IDFM:480704,IDFM:monomodalStopPlace:473109,2,214
IDFM:34333,IDFM:35989,2,90
IDFM:473002,IDFM:monomodalStopPlace:43235,2,184
IDFM:480820,IDFM:478664,2,60
IDFM:471762,IDFM:monomodalStopPlace:47325,2,308
IDFM:478650,IDFM:480813,2,60
IDFM:8486,IDFM:11797,2,60
IDFM:28138,IDFM:28296,2,100
IDFM:monomodalStopPlace:473543,IDFM:481072,2,102
IDFM:monomodalStopPlace:411507,IDFM:471084,2,20
IDFM:483694,IDFM:19417,2,129
IDFM:monomodalStopPlace:43151,IDFM:18430,2,209
IDFM:415321,IDFM:monomodalStopPlace:46470,2,323
IDFM:monomodalStopPlace:470195,IDFM:485952,2,313
IDFM:471030,IDFM:411308,2,256
IDFM:monomodalStopPlace:47898,IDFM:14482,2,201
IDFM:2759,IDFM:471897,2,75
IDFM:18429,IDFM:monomodalStopPlace:43151,2,200
IDFM:413323,IDFM:monomodalStopPlace:43179,2,223
IDFM:471831,IDFM:monomodalStopPlace:43225,2,261
IDFM:471190,IDFM:4150,2,126
IDFM:31265,IDFM:472483,2,310
IDFM:8326,IDFM:470953,2,256
IDFM:419499,IDFM:419500,2,60
IDFM:481071,IDFM:34645,2,388
IDFM:472635,IDFM:monomodalStopPlace:43180,2,283
IDFM:2151,IDFM:41519,2,193
IDFM:monomodalStopPlace:47940,IDFM:416571,2,205
IDFM:monomodalStopPlace:42851,IDFM:12349,2,274
IDFM:monomodalStopPlace:58267,IDFM:483850,2,193
IDFM:monomodalStopPlace:43170,IDFM:423182,2,223
IDFM:472376,IDFM:470632,2,274
IDFM:470837,IDFM:monomodalStopPlace:43166,2,254
IDFM:480908,IDFM:472620,2,306
IDFM:472315,IDFM:monomodalStopPlace:47325,2,281
IDFM:471101,IDFM:470766,2,307
IDFM:monomodalStopPlace:43159,IDFM:471042,2,212
IDFM:471675,IDFM:471933,2,9
IDFM:477079,IDFM:472407,2,193
IDFM:486175,IDFM:486176,2,124
IDFM:471532,IDFM:monomodalStopPlace:47654,2,23
IDFM:21619,IDFM:483760,2,193
IDFM:monomodalStopPlace:58955,IDFM:471283,2,294
IDFM:478655,IDFM:478659,2,8
IDFM:471340,IDFM:471115,2,96
IDFM:monomodalStopPlace:43071,IDFM:470742,2,194
IDFM:471606,IDFM:472077,2,101
IDFM:480906,IDFM:monomodalStopPlace:473543,2,93
IDFM:481073,IDFM:480932,2,10
IDFM:471825,IDFM:472513,2,130
IDFM:monomodalStopPlace:411421,IDFM:470917,2,253
IDFM:monomodalStopPlace:43142,IDFM:11807,2,222
IDFM:472407,IDFM:477079,2,193
IDFM:471172,IDFM:470926,2,189
IDFM:470874,IDFM:monomodalStopPlace:43078,2,262
IDFM:481071,IDFM:480930,2,17
IDFM:472370,IDFM:monomodalStopPlace:47910,2,48
IDFM:478663,IDFM:479770,2,110
IDFM:monomodalStopPlace:473613,IDFM:423887,2,9
IDFM:monomodalStopPlace:427872,IDFM:472819,2,248
IDFM:472104,IDFM:472737,2,70
IDFM:477082,IDFM:monomodalStopPlace:47968,2,372
IDFM:3118,IDFM:3119,2,60
IDFM:14232,IDFM:monomodalStopPlace:43120,2,204
IDFM:472618,IDFM:471531,2,76
IDFM:35444,IDFM:20561,2,106
IDFM:471041,IDFM:monomodalStopPlace:47895,2,188
IDFM:472681,IDFM:486175,2,168
IDFM:480906,IDFM:471511,2,129
IDFM:monomodalStopPlace:43161,IDFM:483816,2,194
IDFM:41270,IDFM:20556,2,75
IDFM:19417,IDFM:472363,2,92
IDFM:472657,IDFM:472077,2,9
IDFM:471878,IDFM:470973,2,60
IDFM:471710,IDFM:471744,2,94
IDFM:472104,IDFM:471101,2,310
IDFM:471565,IDFM:monomodalStopPlace:47486,2,185
IDFM:418715,IDFM:monomodalStopPlace:411488,2,263
IDFM:monomodalStopPlace:411390,IDFM:471281,2,236
IDFM:monomodalStopPlace:47524,IDFM:40499,2,283
IDFM:40499,IDFM:monomodalStopPlace:47524,2,283
IDFM:40031,IDFM:471296,2,130
IDFM:471005,IDFM:471008,2,10
IDFM:17234,IDFM:monomodalStopPlace:46304,2,218
IDFM:472104,IDFM:479497,2,122
IDFM:monomodalStopPlace:47790,IDFM:32170,2,210
IDFM:monomodalStopPlace:411418,IDFM:471573,2,382
IDFM:482345,IDFM:30908,2,263
IDFM:478654,IDFM:480812,2,60
IDFM:18841,IDFM:472147,2,77
IDFM:472397,IDFM:471915,2,60
IDFM:monomodalStopPlace:47665,IDFM:33141,2,236
IDFM:18676,IDFM:monomodalStopPlace:46965,2,207
IDFM:479491,IDFM:472644,2,140
IDFM:41514,IDFM:monomodalStopPlace:45739,2,223
IDFM:471030,IDFM:monomodalStopPlace:43072,2,360
IDFM:471353,IDFM:472231,2,198
IDFM:27277,IDFM:monomodalStopPlace:51238,2,203
IDFM:472844,IDFM:5216,2,70
IDFM:477124,IDFM:472194,2,376
IDFM:19482,IDFM:19328,2,66
IDFM:40031,IDFM:monomodalStopPlace:470195,2,270
IDFM:18841,IDFM:18961,2,60
IDFM:472370,IDFM:472979,2,46
IDFM:monomodalStopPlace:43192,IDFM:472680,2,204
IDFM:470688,IDFM:monomodalStopPlace:43231,2,337
IDFM:monomodalStopPlace:411440,IDFM:471128,2,275
IDFM:monomodalStopPlace:43208,IDFM:483845,2,201
IDFM:483835,IDFM:6580,2,60
IDFM:472172,IDFM:471780,2,61
IDFM:482345,IDFM:472572,2,212
IDFM:monomodalStopPlace:43214,IDFM:42038,2,231
IDFM:monomodalStopPlace:47966,IDFM:13624,2,196
IDFM:5216,IDFM:472844,2,70
IDFM:11554,IDFM:monomodalStopPlace:43091,2,183
IDFM:monomodalStopPlace:462394,IDFM:22734,2,423
IDFM:30064,IDFM:463752,2,60
IDFM:monomodalStopPlace:473543,IDFM:monomodalStopPlace:47954,2,57
IDFM:472407,IDFM:471101,2,289
IDFM:480906,IDFM:monomodalStopPlace:47954,2,113
IDFM:472737,IDFM:473005,2,275
IDFM:18961,IDFM:19417,2,62
IDFM:471286,IDFM:monomodalStopPlace:473433,2,123
IDFM:472370,IDFM:471220,2,31
IDFM:35647,IDFM:monomodalStopPlace:47903,2,193
IDFM:478659,IDFM:462938,2,60
IDFM:471830,IDFM:411738,2,84
IDFM:19417,IDFM:18961,2,62
IDFM:471795,IDFM:monomodalStopPlace:47874,2,229
IDFM:472043,IDFM:472228,2,60
IDFM:471933,IDFM:413323,2,514
IDFM:monomodalStopPlace:47130,IDFM:471937,2,290
IDFM:477079,IDFM:470766,2,122
IDFM:472714,IDFM:482345,2,309
IDFM:486175,IDFM:486174,2,83
IDFM:472642,IDFM:472497,2,87
IDFM:480908,IDFM:20628,2,461
IDFM:471800,IDFM:monomodalStopPlace:43220,2,186
IDFM:473002,IDFM:472789,2,60
IDFM:34645,IDFM:480930,2,402
IDFM:472288,IDFM:470872,2,78
IDFM:472784,IDFM:monomodalStopPlace:43188,2,238
IDFM:471762,IDFM:472315,2,60
IDFM:471780,IDFM:471757,2,66
IDFM:25583,IDFM:monomodalStopPlace:46689,2,218
IDFM:411253,IDFM:monomodalStopPlace:43220,2,223
IDFM:25591,IDFM:483757,2,325
IDFM:monomodalStopPlace:47909,IDFM:419404,2,199
IDFM:480819,IDFM:478652,2,60
IDFM:monomodalStopPlace:462394,IDFM:470953,2,299
IDFM:2279,IDFM:3403,2,60
IDFM:monomodalStopPlace:43226,IDFM:17288,2,193
IDFM:472250,IDFM:monomodalStopPlace:411381,2,525
IDFM:monomodalStopPlace:43136,IDFM:472198,2,192
IDFM:monomodalStopPlace:47909,IDFM:472572,2,28
IDFM:472620,IDFM:monomodalStopPlace:42851,2,352
IDFM:474234,IDFM:monomodalStopPlace:43193,2,265
IDFM:472644,IDFM:471982,2,130
IDFM:monomodalStopPlace:45493,IDFM:27476,2,278
IDFM:13656,IDFM:18676,2,60
IDFM:472543,IDFM:31265,2,56
IDFM:monomodalStopPlace:47187,IDFM:6756,2,203
IDFM:411312,IDFM:472097,2,60
IDFM:472969,IDFM:470874,2,15
IDFM:18676,IDFM:13656,2,60
IDFM:40630,IDFM:monomodalStopPlace:46163,2,212
IDFM:472407,IDFM:472104,2,72
IDFM:monomodalStopPlace:412743,IDFM:472058,2,311
IDFM:480930,IDFM:34644,2,356
IDFM:monomodalStopPlace:46477,IDFM:14403,2,257
IDFM:monomodalStopPlace:479035,IDFM:479038,2,132
IDFM:472194,IDFM:477124,2,376
IDFM:monomodalStopPlace:58572,IDFM:monomodalStopPlace:462394,2,240
IDFM:472147,IDFM:18841,2,77
IDFM:472965,IDFM:472379,2,240
IDFM:monomodalStopPlace:43181,IDFM:5828,2,210
IDFM:3813,IDFM:3814,2,73
IDFM:monomodalStopPlace:470195,IDFM:36281,2,255
IDFM:481070,IDFM:monomodalStopPlace:473534,2,154
IDFM:472385,IDFM:monomodalStopPlace:47953,2,52
IDFM:19417,IDFM:470742,2,132
IDFM:42081,IDFM:41286,2,60
IDFM:472912,IDFM:monomodalStopPlace:43211,2,237
IDFM:472737,IDFM:472104,2,70
IDFM:2759,IDFM:monomodalStopPlace:43080,2,197
IDFM:2151,IDFM:monomodalStopPlace:43238,2,355
IDFM:monomodalStopPlace:43108,IDFM:8109,2,201
IDFM:426791,IDFM:monomodalStopPlace:462398,2,216
IDFM:472025,IDFM:monomodalStopPlace:46286,2,197
IDFM:420578,IDFM:monomodalStopPlace:58498,2,227
IDFM:38581,IDFM:monomodalStopPlace:43133,2,212
IDFM:5216,IDFM:monomodalStopPlace:43206,2,182
IDFM:471296,IDFM:36281,2,124
IDFM:35989,IDFM:monomodalStopPlace:47767,2,296
IDFM:463923,IDFM:monomodalStopPlace:47881,2,247
IDFM:471017,IDFM:20567,2,355
IDFM:471009,IDFM:monomodalStopPlace:47924,2,393
IDFM:472731,IDFM:425660,2,232
IDFM:472838,IDFM:monomodalStopPlace:47118,2,218
IDFM:17404,IDFM:monomodalStopPlace:45067,2,206
IDFM:411266,IDFM:monomodalStopPlace:47909,2,196
IDFM:monomodalStopPlace:473159,IDFM:471012,2,253
IDFM:480925,IDFM:481068,2,7
IDFM:monomodalStopPlace:43167,IDFM:4217,2,191
IDFM:471249,IDFM:472058,2,60
IDFM:461680,IDFM:monomodalStopPlace:43178,2,216
IDFM:monomodalStopPlace:47923,IDFM:8083,2,369
IDFM:471552,IDFM:41519,2,301
IDFM:480814,IDFM:471825,2,166
IDFM:481364,IDFM:monomodalStopPlace:45812,2,238
IDFM:monomodalStopPlace:47909,IDFM:411266,2,196
IDFM:monomodalStopPlace:47882,IDFM:18305,2,246
IDFM:480827,IDFM:478654,2,60
IDFM:monomodalStopPlace:43238,IDFM:471552,2,143
IDFM:monomodalStopPlace:43225,IDFM:471831,2,261
IDFM:8326,IDFM:22734,2,155
IDFM:462939,IDFM:472194,2,261
IDFM:monomodalStopPlace:58793,IDFM:19015,2,214
IDFM:473005,IDFM:472737,2,275
IDFM:481065,IDFM:480938,2,14
IDFM:471220,IDFM:471462,2,6
IDFM:monomodalStopPlace:470519,IDFM:472143,2,300
IDFM:27825,IDFM:monomodalStopPlace:43096,2,220
IDFM:monomodalStopPlace:47909,IDFM:30908,2,196
IDFM:19139,IDFM:22617,2,60
IDFM:423887,IDFM:monomodalStopPlace:473613,2,9
IDFM:470721,IDFM:472210,2,10
IDFM:419404,IDFM:482345,2,258
IDFM:471296,IDFM:22839,2,144
IDFM:monomodalStopPlace:43080,IDFM:471897,2,7
IDFM:monomodalStopPlace:47942,IDFM:472311,2,241
IDFM:477079,IDFM:473005,2,235
IDFM:36281,IDFM:471296,2,124
IDFM:monomodalStopPlace:43116,IDFM:5115,2,198
IDFM:monomodalStopPlace:43204,IDFM:486174,2,289
IDFM:41400,IDFM:472595,2,109
IDFM:8326,IDFM:39804,2,242
IDFM:472210,IDFM:470721,2,10
IDFM:monomodalStopPlace:48964,IDFM:471876,2,229
IDFM:41418,IDFM:3847,2,60
IDFM:41685,IDFM:monomodalStopPlace:47184,2,330
IDFM:471383,IDFM:471660,2,27
IDFM:monomodalStopPlace:44201,IDFM:483848,2,263
IDFM:471115,IDFM:471340,2,96
IDFM:39926,IDFM:470953,2,260
IDFM:32800,IDFM:monomodalStopPlace:47944,2,235
IDFM:472520,IDFM:472143,2,349
IDFM:472162,IDFM:monomodalStopPlace:43131,2,205
IDFM:471009,IDFM:411250,2,60
IDFM:471170,IDFM:monomodalStopPlace:45761,2,192
IDFM:monomodalStopPlace:46470,IDFM:415321,2,323
IDFM:483870,IDFM:monomodalStopPlace:43044,2,224
IDFM:19052,IDFM:18844,2,60
IDFM:monomodalStopPlace:43219,IDFM:470766,2,49
IDFM:34645,IDFM:481071,2,388
IDFM:monomodalStopPlace:47954,IDFM:471511,2,303
IDFM:3403,IDFM:2279,2,60
IDFM:monomodalStopPlace:47904,IDFM:4003,2,304
IDFM:470802,IDFM:monomodalStopPlace:47174,2,434
IDFM:471005,IDFM:472043,2,76
IDFM:481069,IDFM:480928,2,16
IDFM:monomodalStopPlace:43096,IDFM:27825,2,220
IDFM:31265,IDFM:monomodalStopPlace:427870,2,228
IDFM:485952,IDFM:471296,2,474
IDFM:470847,IDFM:monomodalStopPlace:47590,2,189
IDFM:2628,IDFM:17404,2,184
IDFM:monomodalStopPlace:47958,IDFM:471409,2,211
IDFM:6580,IDFM:monomodalStopPlace:47181,2,184
IDFM:10241,IDFM:483757,2,97
